Features,Context,label,score,label_numeric
apartment,"She says, no, 
you're not going to fight. You're gonna go to Switzerland. She, she went 
downstairs with me to, in that apartment house. It was not a apartment. It was a 
two-family house. The assistant pastor to the village, Pastor Theis live there. 
And he, she said to him, Pastor, why don't you make a fal",anger,0.3524811565876007,0
pass,"i song.  Like the song 
that was our community song, for all the homes, 'L'Amité,' that we always 
sang. And that was our background, and we tried to pass that on to the 
children.  There were about 800 children who were in Chambon-sur-Lignon 
between 1941 and 1944 and who took something with them from ",neutral,0.3867911100387573,4
pass," to desert. Anyhow, in order to make 
room for other people in need, there was a full underground railroad, if 
you will, operating and if they could pass somebody as a Frenchman, and 
send them out of the village to some other safe place, safe house, if you 
will, then they would do so because then the",neutral,0.6163734793663025,4
pass,"  didn't  go  to  school.  Madame  
Trocmé,  to  this  day,  cannot understand how it happened that I did not 
go to school. How her husband let this pass. So I didn't. I felt, I did 
not speak French at the time, and I felt well, here I am, 17 years old, 
almost 17, and they're going to put me in the s",sadness,0.6287222504615784,5
pass,"a splinter group of the 
Protestant church.

I got out of Rivesaltes by train. No one stopped us, as everybody got the 
paper, Sauf-Conduit. That's a pass, free pass to go through, nobody, or 
we the commando, at the people, the guards, and so they knew exactly what 
was going on. They knew people are f",fear,0.5161764025688171,2
pass,"group of the 
Protestant church.

I got out of Rivesaltes by train. No one stopped us, as everybody got the 
paper, Sauf-Conduit. That's a pass, free pass to go through, nobody, or 
we the commando, at the people, the guards, and so they knew exactly what 
was going on. They knew people are free. If the",neutral,0.3946230113506317,4
pass,"or 
we the commando, at the people, the guards, and so they knew exactly what 
was going on. They knew people are free. If they could read, they can 
pass. And that's how we five boys got from Rivesaltes to Chambon-sur-Lignon, 
and there was at, as we arrived at, at the train station in Le Chambon-sur-L",fear,0.48761996626853943,2
pass,"n't, I said no and if you want you can come and walk over 
myself but the door was big and she was a little woman so even opening 
her arm they could pass without her and she said and then it rained and 
it was inside the church they were outside and they were all wet and they 
left so this was a funny ",surprise,0.4458940327167511,6
concentration camps,"ime. And the answer appeared two days ago, it wasn't 
at all because he was too young, because as we know now, very young 
children were brought into concentration camps. It was because the mayor 
of the city had written to Petain saying that the children, the Jewish 
children of Le Chambon-sur-Lignon have, are under ",fear,0.3651888966560364,2
concentration camps," me, I have to say this, this, for what happened in Le 
Chambon-sur-Lignon. When in the fall, Pastor Trocme brought a whole lot of children 
from the concentration camps. He, he had people go into concentration 
camps and ask the parents whether he could take their children to where 
it is safe for them. And just like",fear,0.30827751755714417,2
concentration camps,"re 
it is safe for them. And just like my parents agreed, these parents 
agreed too. So he had a whole lot of children that had come from the 
French concentration camps, mostly from Gurs, and he took them to Le 
Chambon-sur-Lignon. And so he opened up a house which was called La Guespy, and he 
put these children the",neutral,0.29620009660720825,4
concentration camps,"se which was called La Guespy, and he 
put these children there, boys, girls, small, older, a whole group of 
children, and not all of them were from concentration camps. Some were 
also French orphans, for instance, and so on. And he founded this house 
for the rescue of these children. Then he came to me, and he sai",fear,0.31860989332199097,2
concentration camps,"ginning that 
if the Germans are going to catch us, this will be, it will be. We 
didn't, we didn't know about Auschwitz at the time, but we knew of 
concentration camps, and we tried to, we tried to escape all this. And 
the people of Le Chambon-sur-Lignon were really very helpful with us, by 
hiding us. They were hi",fear,0.5846892,2
concentration camps,"that my husband should ask to Le Chambon-sur-Lignon to take children 
specially, even some adults, coming out if it was possible to take them 
out of concentration camps like yours, because my husband had offered to 
go to work there and his parents had allowed him to go.

But the head of the Quakers said, oh, we have",anger,0.4350188970565796,0
railroad,"en running with rifles. And one 
day, I remember, we were standing on top of the mountain.

And I see, all of a sudden, I see a bomb come down on the railroad. And I 
didn't know what it was. My brother pushed me on the ground.

He says, it's bombs. I said, what's that? I didn't know what.

But boys, I gues",fear,0.5121570229530334,2
railroad,"r something like 
that. He deserted them. He decided to desert. Anyhow, in order to make 
room for other people in need, there was a full underground railroad, if 
you will, operating and if they could pass somebody as a Frenchman, and 
send them out of the village to some other safe place, safe house, if y",anger,0.41450050473213196,0
railroad,"of course, left his village, so he 
expected me to be in Lyon. And so I prepared to leave. And when I 
prepared to leave, the children took me to the railroad station and it 
started snowing and the children went home and I waited for the train and 
the train never came. And I got frantic. It was afternoon ",fear,0.9828346967697144,2
railroad,"red us and took us to, to different families. My brother and I 
and some, another young man, we stayed in the middle of the village, 
overlooking the railroad station and the, and the police station. And nobody 
knew where we were. We were, were in hiding there with a very nice lady. Her 
name was Riviere. ",fear,0.7576920986175537,2
